room	start	duration	status
corridor	2024-11-16 20:57:49	8.0	Emergency
entrance	2024-11-16 20:57:57	0.0	Normal
corridor	2024-11-16 20:58:03	0.0	Normal
entrance	2024-11-16 20:58:03	10.0	Emergency
corridor	2024-11-16 20:58:13	0.0	Normal
entrance	2024-11-16 20:58:26	0.0	Normal
corridor	2024-11-16 20:58:26	0.0	Normal
entrance	2024-11-16 20:58:33	0.0	Normal
corridor	2024-11-16 20:58:33	4.0	Normal
entrance	2024-11-16 20:58:43	0.0	Normal
corridor	2024-11-16 20:58:43	0.0	Normal
entrance	2024-11-16 20:58:49	0.0	Normal
corridor	2024-11-16 20:58:49	7.0	Emergency
entrance	2024-11-16 20:58:56	6.0	Emergency
corridor	2024-11-16 20:59:02	56.0	Emergency
entrance	2024-11-16 20:59:58	0.0	Normal
corridor	2024-11-16 21:00:10	0.0	Normal
entrance	2024-11-16 21:00:10	11.0	Emergency
corridor	2024-11-16 21:00:21	0.0	Normal
entrance	2024-11-16 21:00:27	0.0	Normal
corridor	2024-11-16 21:00:27	10.0	Emergency
entrance	2024-11-16 21:00:37	12.0	Emergency
corridor	2024-11-16 21:00:49	20.0	Emergency
entrance	2024-11-16 21:01:09	0.0	Normal
corridor	2024-11-16 21:01:26	0.0	Normal
entrance	2024-11-16 21:01:26	0.0	Normal
corridor	2024-11-16 21:01:30	0.0	Normal
entrance	2024-11-16 21:01:30	0.0	Normal
corridor	2024-11-16 21:01:42	0.0	Normal
entrance	2024-11-16 21:01:42	0.0	Normal
corridor	2024-11-16 21:01:51	0.0	Normal
entrance	2024-11-16 21:01:51	0.0	Normal
corridor	2024-11-16 21:02:01	0.0	Normal
entrance	2024-11-16 21:02:01	0.0	Normal
corridor	2024-11-16 21:02:05	0.0	Normal
entrance	2024-11-16 21:02:05	0.0	Normal
corridor	2024-11-16 21:02:14	0.0	Normal
entrance	2024-11-16 21:02:14	0.0	Normal
corridor	2024-11-16 21:02:24	0.0	Normal
entrance	2024-11-16 21:02:24	0.0	Normal
corridor	2024-11-16 21:02:30	0.0	Normal
entrance	2024-11-16 21:02:30	0.0	Normal
corridor	2024-11-16 21:02:41	0.0	Normal
entrance	2024-11-16 21:02:41	0.0	Normal
corridor	2024-11-16 21:02:45	0.0	Normal
entrance	2024-11-16 21:02:45	0.0	Normal
corridor	2024-11-16 21:02:54	0.0	Normal
entrance	2024-11-16 21:02:54	0.0	Normal
corridor	2024-11-16 21:03:07	0.0	Normal
entrance	2024-11-16 21:03:07	0.0	Normal
corridor	2024-11-16 21:03:14	0.0	Normal
entrance	2024-11-16 21:03:14	0.0	Normal
corridor	2024-11-16 21:03:22	0.0	Normal
entrance	2024-11-16 21:03:22	0.0	Normal
corridor	2024-11-16 21:03:33	0.0	Normal
entrance	2024-11-16 21:03:33	0.0	Normal
corridor	2024-11-16 21:03:41	0.0	Normal
entrance	2024-11-16 21:03:41	0.0	Normal
corridor	2024-11-16 21:03:45	0.0	Normal
entrance	2024-11-16 21:03:45	10.0	Emergency
corridor	2024-11-16 21:03:55	0.0	Normal
entrance	2024-11-16 21:04:01	0.0	Normal
corridor	2024-11-16 21:04:01	11.0	Emergency
entrance	2024-11-16 21:04:12	0.0	Normal
corridor	2024-11-16 21:04:21	0.0	Normal
entrance	2024-11-16 21:04:21	0.0	Normal
corridor	2024-11-16 21:04:29	0.0	Normal
entrance	2024-11-16 21:04:29	0.0	Normal
corridor	2024-11-16 21:04:33	0.0	Normal
entrance	2024-11-16 21:04:33	9.0	Emergency
corridor	2024-11-16 21:04:42	10.0	Emergency
entrance	2024-11-16 21:04:52	13.0	Emergency
corridor	2024-11-16 21:05:05	0.0	Normal
entrance	2024-11-16 21:05:09	0.0	Normal
corridor	2024-11-16 21:05:09	7.0	Emergency
entrance	2024-11-16 21:05:16	0.0	Normal
corridor	2024-11-16 21:05:24	0.0	Normal
entrance	2024-11-16 21:05:24	13.0	Emergency
corridor	2024-11-16 21:05:37	0.0	Normal
entrance	2024-11-16 21:05:44	0.0	Normal
corridor	2024-11-16 21:05:44	8.0	Emergency
entrance	2024-11-16 21:05:53	0.0	Normal
corridor	2024-11-16 21:05:59	0.0	Normal
entrance	2024-11-16 21:05:59	0.0	Normal
corridor	2024-11-16 21:06:11	0.0	Normal
entrance	2024-11-16 21:06:12	0.0	Normal
corridor	2024-11-16 21:06:22	0.0	Normal
entrance	2024-11-16 21:06:23	0.0	Normal
corridor	2024-11-16 21:06:28	0.0	Normal
entrance	2024-11-16 21:06:28	8.0	Emergency
corridor	2024-11-16 21:06:36	10.0	Emergency
entrance	2024-11-16 21:06:46	0.0	Normal
corridor	2024-11-16 21:06:53	0.0	Normal
entrance	2024-11-16 21:06:53	7.0	Emergency
corridor	2024-11-16 21:07:00	11.0	Emergency
entrance	2024-11-16 21:07:11	4.0	Emergency
corridor	2024-11-16 21:07:15	0.0	Normal
entrance	2024-11-16 21:07:26	0.0	Normal
corridor	2024-11-16 21:07:26	6.0	Emergency
entrance	2024-11-16 21:07:32	0.0	Normal
corridor	2024-11-16 21:07:37	0.0	Normal
entrance	2024-11-16 21:07:37	0.0	Normal
corridor	2024-11-16 21:07:43	0.0	Normal
entrance	2024-11-16 21:07:43	6.0	Emergency
corridor	2024-11-16 21:07:49	10.0	Emergency
entrance	2024-11-16 21:07:59	0.0	Normal
corridor	2024-11-16 21:08:03	0.0	Normal
entrance	2024-11-16 21:08:03	7.0	Emergency
corridor	2024-11-16 21:08:10	0.0	Normal
entrance	2024-11-16 21:08:18	0.0	Normal
corridor	2024-11-16 21:08:18	0.0	Normal
entrance	2024-11-16 21:08:25	0.0	Normal
corridor	2024-11-16 21:08:25	0.0	Normal
entrance	2024-11-16 21:08:31	0.0	Normal
corridor	2024-11-16 21:08:31	8.0	Emergency
entrance	2024-11-16 21:08:39	11.0	Emergency
corridor	2024-11-16 21:08:50	0.0	Normal
entrance	2024-11-16 21:09:02	0.0	Normal
corridor	2024-11-16 21:09:02	0.0	Normal
entrance	2024-11-16 21:09:10	0.0	Normal
corridor	2024-11-16 21:09:10	0.0	Normal
entrance	2024-11-16 21:09:16	0.0	Normal
corridor	2024-11-16 21:09:16	0.0	Normal
entrance	2024-11-16 21:09:20	0.0	Normal
corridor	2024-11-16 21:09:20	10.0	Emergency
entrance	2024-11-16 21:09:30	0.0	Normal
corridor	2024-11-16 21:09:34	0.0	Normal
entrance	2024-11-16 21:09:34	0.0	Normal
corridor	2024-11-16 21:10:10	0.0	Normal
entrance	2024-11-16 21:10:10	4.0	Emergency
corridor	2024-11-16 21:10:14	17.0	Emergency
entrance	2024-11-16 21:10:31	8.0	Emergency
corridor	2024-11-16 21:10:39	0.0	Normal
entrance	2024-11-16 21:10:47	0.0	Normal
corridor	2024-11-16 21:10:47	0.0	Normal
entrance	2024-11-16 21:10:57	0.0	Normal
corridor	2024-11-16 21:10:57	9.0	Emergency
entrance	2024-11-16 21:11:06	8.0	Emergency
corridor	2024-11-16 21:11:14	0.0	Normal
entrance	2024-11-16 21:11:18	0.0	Normal
corridor	2024-11-16 21:11:18	9.0	Emergency
entrance	2024-11-16 21:11:27	11.0	Emergency
corridor	2024-11-16 21:11:38	0.0	Normal
entrance	2024-11-16 21:11:44	0.0	Normal
corridor	2024-11-16 21:11:44	0.0	Normal
entrance	2024-11-16 21:11:53	0.0	Normal
corridor	2024-11-16 21:11:53	0.0	Normal
entrance	2024-11-16 21:12:02	0.0	Normal
corridor	2024-11-16 21:12:02	0.0	Normal
entrance	2024-11-16 21:12:11	0.0	Normal
corridor	2024-11-16 21:12:11	0.0	Normal
entrance	2024-11-16 21:12:22	0.0	Normal
corridor	2024-11-16 21:12:22	4.0	Emergency
entrance	2024-11-16 21:12:26	0.0	Normal
corridor	2024-11-16 21:12:33	0.0	Normal
entrance	2024-11-16 21:12:33	11.0	Emergency
corridor	2024-11-16 21:12:44	4.0	Emergency
entrance	2024-11-16 21:12:48	0.0	Normal
corridor	2024-11-16 21:12:56	0.0	Normal
entrance	2024-11-16 21:12:56	0.0	Normal
corridor	2024-11-16 21:13:04	0.0	Normal
entrance	2024-11-16 21:13:04	0.0	Normal
corridor	2024-11-16 21:13:10	0.0	Normal
entrance	2024-11-16 21:13:10	0.0	Normal
corridor	2024-11-16 21:13:16	0.0	Normal
entrance	2024-11-16 21:13:16	0.0	Normal
corridor	2024-11-16 21:13:26	0.0	Normal
entrance	2024-11-16 21:13:26	13.0	Emergency
corridor	2024-11-16 21:13:39	0.0	Normal
entrance	2024-11-16 21:13:45	0.0	Normal
corridor	2024-11-16 21:13:45	10.0	Emergency
entrance	2024-11-16 21:13:55	0.0	Normal
corridor	2024-11-16 21:14:04	0.0	Normal
entrance	2024-11-16 21:14:04	0.0	Normal
corridor	2024-11-16 21:14:10	0.0	Normal
entrance	2024-11-16 21:14:10	0.0	Normal
corridor	2024-11-16 21:14:20	0.0	Normal
entrance	2024-11-16 21:14:20	0.0	Normal
corridor	2024-11-16 21:14:32	0.0	Normal
entrance	2024-11-16 21:14:32	0.0	Normal
corridor	2024-11-16 21:14:38	0.0	Normal
entrance	2024-11-16 21:14:38	0.0	Normal
corridor	2024-11-16 21:14:46	0.0	Normal
entrance	2024-11-16 21:14:46	6.0	Emergency
corridor	2024-11-16 21:14:52	0.0	Normal
entrance	2024-11-16 21:14:56	0.0	Normal
corridor	2024-11-16 21:14:56	0.0	Normal
entrance	2024-11-16 21:15:05	0.0	Normal
corridor	2024-11-16 21:15:05	9.0	Emergency
entrance	2024-11-16 21:15:14	0.0	Normal
corridor	2024-11-16 21:15:22	0.0	Normal
entrance	2024-11-16 21:15:22	0.0	Normal
corridor	2024-11-16 21:15:26	0.0	Normal
entrance	2024-11-16 21:15:26	6.0	Emergency
corridor	2024-11-16 21:15:32	0.0	Normal
entrance	2024-11-16 21:15:40	0.0	Normal
corridor	2024-11-16 21:15:40	0.0	Normal
entrance	2024-11-16 21:15:51	0.0	Normal
corridor	2024-11-16 21:15:51	11.0	Emergency
entrance	2024-11-16 21:16:02	0.0	Normal
corridor	2024-11-16 21:16:06	0.0	Normal
entrance	2024-11-16 21:16:06	8.0	Emergency
corridor	2024-11-16 21:16:14	0.0	Normal
entrance	2024-11-16 21:16:21	0.0	Normal
corridor	2024-11-16 21:16:21	0.0	Normal
entrance	2024-11-16 21:16:29	0.0	Normal
corridor	2024-11-16 21:16:29	10.0	Emergency
entrance	2024-11-16 21:16:39	6.0	Emergency
corridor	2024-11-16 21:16:45	0.0	Normal
entrance	2024-11-16 21:16:53	0.0	Normal
corridor	2024-11-16 21:16:53	10.0	Emergency
entrance	2024-11-16 21:17:03	0.0	Normal
corridor	2024-11-16 21:17:08	0.0	Normal
entrance	2024-11-16 21:17:08	0.0	Normal
corridor	2024-11-16 21:17:16	0.0	Normal
entrance	2024-11-16 21:17:16	6.0	Emergency
corridor	2024-11-16 21:17:22	0.0	Normal
entrance	2024-11-16 21:17:30	0.0	Normal
corridor	2024-11-16 21:17:30	0.0	Normal
entrance	2024-11-16 21:17:34	0.0	Normal
corridor	2024-11-16 21:17:34	0.0	Normal
entrance	2024-11-16 21:17:40	0.0	Normal
corridor	2024-11-16 21:17:40	11.0	Emergency
entrance	2024-11-16 21:17:51	9.0	Emergency
corridor	2024-11-16 21:18:00	0.0	Normal
entrance	2024-11-16 21:18:06	0.0	Normal
corridor	2024-11-16 21:18:06	0.0	Normal
entrance	2024-11-16 21:18:19	0.0	Normal
corridor	2024-11-16 21:18:19	0.0	Normal
entrance	2024-11-16 21:18:25	0.0	Normal
corridor	2024-11-16 21:18:25	6.0	Emergency
entrance	2024-11-16 21:18:31	0.0	Normal
corridor	2024-11-16 21:18:38	0.0	Normal
entrance	2024-11-16 21:18:38	0.0	Normal
corridor	2024-11-16 21:18:44	0.0	Normal
entrance	2024-11-16 21:18:44	9.0	Emergency
corridor	2024-11-16 21:18:53	0.0	Normal
entrance	2024-11-16 21:19:03	0.0	Normal
corridor	2024-11-16 21:19:03	7.0	Emergency
entrance	2024-11-16 21:19:10	0.0	Normal
corridor	2024-11-16 21:19:19	0.0	Normal
entrance	2024-11-16 21:19:19	11.0	Emergency
corridor	2024-11-16 21:19:30	0.0	Normal
entrance	2024-11-16 21:19:37	0.0	Normal
corridor	2024-11-16 21:19:37	10.0	Emergency
entrance	2024-11-16 21:19:47	9.0	Emergency
corridor	2024-11-16 21:19:56	0.0	Normal
entrance	2024-11-16 21:20:00	0.0	Normal
corridor	2024-11-16 21:20:00	10.0	Emergency
entrance	2024-11-16 21:20:10	0.0	Normal
corridor	2024-11-16 21:20:20	0.0	Normal
entrance	2024-11-16 21:20:20	9.0	Emergency
corridor	2024-11-16 21:20:29	0.0	Normal
entrance	2024-11-16 21:20:39	0.0	Normal
corridor	2024-11-16 21:20:39	11.0	Emergency
entrance	2024-11-16 21:20:50	8.0	Emergency
corridor	2024-11-16 21:20:58	6.0	Emergency
entrance	2024-11-16 21:21:04	0.0	Normal
corridor	2024-11-16 21:21:15	0.0	Normal
entrance	2024-11-16 21:21:15	0.0	Normal
corridor	2024-11-16 21:21:24	0.0	Normal
entrance	2024-11-16 21:21:24	0.0	Normal
corridor	2024-11-16 21:21:35	0.0	Normal
entrance	2024-11-16 21:21:35	0.0	Normal
corridor	2024-11-16 21:21:41	0.0	Normal
entrance	2024-11-16 21:21:41	0.0	Normal
corridor	2024-11-16 21:21:45	0.0	Normal
entrance	2024-11-16 21:21:45	10.0	Emergency
corridor	2024-11-16 21:21:55	8.0	Emergency
entrance	2024-11-16 21:22:03	0.0	Normal
corridor	2024-11-16 21:22:12	0.0	Normal
entrance	2024-11-16 21:22:12	9.0	Emergency
corridor	2024-11-16 21:22:21	11.0	Emergency
entrance	2024-11-16 21:22:33	0.0	Normal
corridor	2024-11-16 21:22:38	0.0	Normal
entrance	2024-11-16 21:22:38	4.0	Emergency
corridor	2024-11-16 21:22:42	0.0	Normal
entrance	2024-11-16 21:23:00	0.0	Normal
corridor	2024-11-16 21:23:00	8.0	Emergency
entrance	2024-11-16 21:23:08	0.0	Normal
corridor	2024-11-16 21:23:16	0.0	Normal
entrance	2024-11-16 21:23:16	0.0	Normal
corridor	2024-11-16 21:23:28	0.0	Normal
entrance	2024-11-16 21:23:28	0.0	Normal
corridor	2024-11-16 21:23:38	0.0	Normal
entrance	2024-11-16 21:23:38	0.0	Normal
corridor	2024-11-16 21:23:49	0.0	Normal
entrance	2024-11-16 21:23:49	0.0	Normal
corridor	2024-11-16 21:23:55	0.0	Normal
entrance	2024-11-16 21:23:56	0.0	Normal
corridor	2024-11-16 21:24:07	0.0	Normal
entrance	2024-11-16 21:24:07	0.0	Normal
corridor	2024-11-16 21:24:15	0.0	Normal
entrance	2024-11-16 21:24:15	0.0	Normal
corridor	2024-11-16 21:24:19	0.0	Normal
entrance	2024-11-16 21:24:19	8.0	Emergency
corridor	2024-11-16 21:24:27	0.0	Normal
entrance	2024-11-16 21:24:37	0.0	Normal
corridor	2024-11-16 21:24:37	0.0	Normal
entrance	2024-11-16 21:24:47	0.0	Normal
corridor	2024-11-16 21:24:47	9.0	Emergency
entrance	2024-11-16 21:24:56	0.0	Normal
corridor	2024-11-16 21:25:04	0.0	Normal
entrance	2024-11-16 21:25:04	8.0	Emergency
corridor	2024-11-16 21:25:12	8.0	Emergency
entrance	2024-11-16 21:25:20	4.0	Emergency
corridor	2024-11-16 21:25:24	0.0	Normal
entrance	2024-11-16 21:25:32	0.0	Normal
corridor	2024-11-16 21:25:32	0.0	Normal
entrance	2024-11-16 21:25:40	0.0	Normal
corridor	2024-11-16 21:25:40	0.0	Normal
entrance	2024-11-16 21:25:49	0.0	Normal
corridor	2024-11-16 21:25:49	8.0	Emergency
entrance	2024-11-16 21:25:57	9.0	Emergency
corridor	2024-11-16 21:26:06	0.0	Normal
entrance	2024-11-16 21:26:20	0.0	Normal
corridor	2024-11-16 21:26:20	0.0	Normal
entrance	2024-11-16 21:26:24	0.0	Normal
corridor	2024-11-16 21:26:24	0.0	Normal
entrance	2024-11-16 21:26:36	0.0	Normal
corridor	2024-11-16 21:26:36	0.0	Normal
entrance	2024-11-16 21:26:45	0.0	Normal
corridor	2024-11-16 21:26:45	11.0	Emergency
entrance	2024-11-16 21:26:56	0.0	Normal
corridor	2024-11-16 21:27:04	0.0	Normal
entrance	2024-11-16 21:27:04	0.0	Normal
corridor	2024-11-16 21:27:10	0.0	Normal
entrance	2024-11-16 21:27:10	9.0	Emergency
corridor	2024-11-16 21:27:19	6.0	Emergency
entrance	2024-11-16 21:27:25	0.0	Normal
corridor	2024-11-16 21:27:31	0.0	Normal
entrance	2024-11-16 21:27:31	0.0	Normal
corridor	2024-11-16 21:27:35	0.0	Normal
entrance	2024-11-16 21:27:35	11.0	Emergency
corridor	2024-11-16 21:27:46	6.0	Emergency
entrance	2024-11-16 21:27:52	0.0	Normal
corridor	2024-11-16 21:28:04	0.0	Normal
entrance	2024-11-16 21:28:04	8.0	Emergency
corridor	2024-11-16 21:28:12	13.0	Emergency
entrance	2024-11-16 21:28:25	0.0	Normal
corridor	2024-11-16 21:28:34	0.0	Normal
entrance	2024-11-16 21:28:34	9.0	Emergency
corridor	2024-11-16 21:28:43	0.0	Normal
entrance	2024-11-16 21:28:51	0.0	Normal
corridor	2024-11-16 21:28:51	0.0	Normal
entrance	2024-11-16 21:29:01	0.0	Normal
corridor	2024-11-16 21:29:01	6.0	Emergency
entrance	2024-11-16 21:29:07	0.0	Normal
corridor	2024-11-16 21:29:17	0.0	Normal
entrance	2024-11-16 21:29:17	11.0	Emergency
corridor	2024-11-16 21:29:28	4.0	Emergency
entrance	2024-11-16 21:29:32	0.0	Normal
corridor	2024-11-16 21:29:39	0.0	Normal
entrance	2024-11-16 21:29:39	11.0	Emergency
corridor	2024-11-16 21:29:50	9.0	Emergency
entrance	2024-11-16 21:29:59	0.0	Normal
corridor	2024-11-16 21:30:06	0.0	Normal
entrance	2024-11-16 21:30:06	0.0	Normal
corridor	2024-11-16 21:30:14	0.0	Normal
entrance	2024-11-16 21:30:15	10.0	Emergency
corridor	2024-11-16 21:30:25	0.0	Normal
entrance	2024-11-16 21:30:32	0.0	Normal
corridor	2024-11-16 21:30:32	8.0	Emergency
entrance	2024-11-16 21:30:40	0.0	Normal
corridor	2024-11-16 21:30:46	0.0	Normal
entrance	2024-11-16 21:30:46	0.0	Normal
corridor	2024-11-16 21:30:52	0.0	Normal
entrance	2024-11-16 21:30:52	0.0	Normal
corridor	2024-11-16 21:31:01	0.0	Normal
entrance	2024-11-16 21:31:01	6.0	Emergency
corridor	2024-11-16 21:31:07	0.0	Normal
entrance	2024-11-16 21:31:15	0.0	Normal
corridor	2024-11-16 21:31:15	7.0	Emergency
entrance	2024-11-16 21:31:22	0.0	Normal
corridor	2024-11-16 21:31:33	0.0	Normal
entrance	2024-11-16 21:31:33	0.0	Normal
corridor	2024-11-16 21:31:53	0.0	Normal
entrance	2024-11-16 21:31:53	0.0	Normal
corridor	2024-11-16 21:31:59	0.0	Normal
entrance	2024-11-16 21:31:59	0.0	Normal
corridor	2024-11-16 21:32:11	0.0	Normal
entrance	2024-11-16 21:32:11	0.0	Normal
corridor	2024-11-16 21:32:19	0.0	Normal
entrance	2024-11-16 21:32:19	11.0	Emergency
corridor	2024-11-16 21:32:30	0.0	Normal
entrance	2024-11-16 21:32:34	0.0	Normal
corridor	2024-11-16 21:32:34	0.0	Normal
entrance	2024-11-16 21:32:42	0.0	Normal
corridor	2024-11-16 21:32:42	10.0	Emergency
entrance	2024-11-16 21:32:52	11.0	Emergency
corridor	2024-11-16 21:33:03	0.0	Normal
entrance	2024-11-16 21:33:11	0.0	Normal
corridor	2024-11-16 21:33:11	0.0	Normal
entrance	2024-11-16 21:33:18	0.0	Normal
corridor	2024-11-16 21:33:18	0.0	Normal
entrance	2024-11-16 21:33:28	0.0	Normal
corridor	2024-11-16 21:33:28	0.0	Normal
entrance	2024-11-16 21:33:38	0.0	Normal
corridor	2024-11-16 21:33:38	0.0	Normal
entrance	2024-11-16 21:33:44	0.0	Normal
corridor	2024-11-16 21:33:44	0.0	Normal
entrance	2024-11-16 21:33:48	0.0	Normal
corridor	2024-11-16 21:33:48	0.0	Normal
entrance	2024-11-16 21:33:53	0.0	Normal
corridor	2024-11-16 21:33:53	0.0	Normal
entrance	2024-11-16 21:34:04	0.0	Normal
corridor	2024-11-16 21:34:04	0.0	Normal
entrance	2024-11-16 21:34:14	0.0	Normal
corridor	2024-11-16 21:34:14	9.0	Emergency
entrance	2024-11-16 21:34:23	0.0	Normal
corridor	2024-11-16 21:34:32	0.0	Normal
entrance	2024-11-16 21:34:32	14.0	Emergency
corridor	2024-11-16 21:34:46	0.0	Normal
entrance	2024-11-16 21:35:07	0.0	Normal
corridor	2024-11-16 21:35:07	0.0	Normal
entrance	2024-11-16 21:35:21	0.0	Normal
corridor	2024-11-16 21:35:21	0.0	Normal
entrance	2024-11-16 21:35:29	0.0	Normal
corridor	2024-11-16 21:35:29	0.0	Normal
entrance	2024-11-16 21:35:43	0.0	Normal
corridor	2024-11-16 21:35:43	12.0	Emergency
entrance	2024-11-16 21:35:55	0.0	Normal
corridor	2024-11-16 21:36:06	0.0	Normal
entrance	2024-11-16 21:36:06	0.0	Normal
corridor	2024-11-16 21:36:15	0.0	Normal
entrance	2024-11-16 21:36:15	11.0	Emergency
corridor	2024-11-16 21:36:26	0.0	Normal
entrance	2024-11-16 21:36:38	0.0	Normal
corridor	2024-11-16 21:36:38	4.0	Emergency
entrance	2024-11-16 21:36:42	0.0	Normal
corridor	2024-11-16 21:36:56	0.0	Normal
entrance	2024-11-16 21:36:56	13.0	Emergency
corridor	2024-11-16 21:37:09	0.0	Normal
entrance	2024-11-16 21:37:17	0.0	Normal
corridor	2024-11-16 21:37:17	0.0	Normal
entrance	2024-11-16 21:37:27	0.0	Normal
corridor	2024-11-16 21:37:27	6.0	Emergency
entrance	2024-11-16 21:37:33	0.0	Normal
corridor	2024-11-16 21:37:39	0.0	Normal
entrance	2024-11-16 21:37:39	4.0	Emergency
corridor	2024-11-16 21:37:43	0.0	Normal
entrance	2024-11-16 21:37:57	0.0	Normal
corridor	2024-11-16 21:37:57	6.0	Emergency
entrance	2024-11-16 21:38:03	0.0	Normal
corridor	2024-11-16 21:38:10	0.0	Normal
entrance	2024-11-16 21:38:10	0.0	Normal
corridor	2024-11-16 21:38:18	0.0	Normal
entrance	2024-11-16 21:38:18	4.0	Emergency
corridor	2024-11-16 21:38:22	0.0	Normal
entrance	2024-11-16 21:38:35	0.0	Normal
corridor	2024-11-16 21:38:35	0.0	Normal
entrance	2024-11-16 21:38:39	0.0	Normal
corridor	2024-11-16 21:38:39	11.0	Emergency
entrance	2024-11-16 21:38:50	0.0	Normal
corridor	2024-11-16 21:38:56	0.0	Normal
entrance	2024-11-16 21:38:56	9.0	Emergency
corridor	2024-11-16 21:39:05	6.0	Emergency
entrance	2024-11-16 21:39:11	0.0	Normal
corridor	2024-11-16 21:39:21	0.0	Normal
entrance	2024-11-16 21:39:21	4.0	Emergency
corridor	2024-11-16 21:39:25	0.0	Normal
entrance	2024-11-16 21:39:34	0.0	Normal
corridor	2024-11-16 21:39:34	0.0	Normal
entrance	2024-11-16 21:39:38	0.0	Normal
corridor	2024-11-16 21:39:38	0.0	Normal
entrance	2024-11-16 21:39:47	0.0	Normal
corridor	2024-11-16 21:39:47	11.0	Emergency
entrance	2024-11-16 21:39:58	0.0	Normal
corridor	2024-11-16 21:40:02	0.0	Normal
entrance	2024-11-16 21:40:02	0.0	Normal
corridor	2024-11-16 21:40:15	0.0	Normal
entrance	2024-11-16 21:40:15	0.0	Normal
corridor	2024-11-16 21:40:21	0.0	Normal
entrance	2024-11-16 21:40:21	9.0	Emergency
corridor	2024-11-16 21:40:30	0.0	Normal
entrance	2024-11-16 21:40:34	0.0	Normal
corridor	2024-11-16 21:40:34	13.0	Emergency
entrance	2024-11-16 21:40:47	8.0	Emergency
corridor	2024-11-16 21:40:55	0.0	Normal
entrance	2024-11-16 21:41:01	0.0	Normal
corridor	2024-11-16 21:41:01	0.0	Normal
entrance	2024-11-16 21:41:12	0.0	Normal
corridor	2024-11-16 21:41:12	6.0	Emergency
entrance	2024-11-16 21:41:18	0.0	Normal
corridor	2024-11-16 21:41:26	0.0	Normal
entrance	2024-11-16 21:41:26	0.0	Normal
corridor	2024-11-16 21:41:34	0.0	Normal
entrance	2024-11-16 21:41:34	0.0	Normal
corridor	2024-11-16 21:41:39	0.0	Normal
entrance	2024-11-16 21:41:39	0.0	Normal
corridor	2024-11-16 21:41:44	0.0	Normal
entrance	2024-11-16 21:41:44	0.0	Normal
corridor	2024-11-16 21:41:56	0.0	Normal
entrance	2024-11-16 21:41:56	10.0	Emergency
corridor	2024-11-16 21:42:06	0.0	Normal
entrance	2024-11-16 21:42:12	0.0	Normal
corridor	2024-11-16 21:42:12	6.0	Emergency
entrance	2024-11-16 21:42:18	8.0	Emergency
corridor	2024-11-16 21:42:26	11.0	Emergency
entrance	2024-11-16 21:42:37	0.0	Normal
corridor	2024-11-16 21:42:45	0.0	Normal
entrance	2024-11-16 21:42:45	0.0	Normal
corridor	2024-11-16 21:42:55	0.0	Normal
entrance	2024-11-16 21:42:55	0.0	Normal
corridor	2024-11-16 21:42:59	0.0	Normal
entrance	2024-11-16 21:42:59	0.0	Normal
corridor	2024-11-16 21:43:05	0.0	Normal
entrance	2024-11-16 21:43:05	0.0	Normal
corridor	2024-11-16 21:43:13	0.0	Normal
entrance	2024-11-16 21:43:13	0.0	Normal
corridor	2024-11-16 21:43:24	0.0	Normal
entrance	2024-11-16 21:43:24	0.0	Normal
corridor	2024-11-16 21:43:30	0.0	Normal
entrance	2024-11-16 21:43:30	10.0	Emergency
corridor	2024-11-16 21:43:40	0.0	Normal
entrance	2024-11-16 21:43:44	0.0	Normal
corridor	2024-11-16 21:43:44	0.0	Normal
entrance	2024-11-16 21:43:53	0.0	Normal
corridor	2024-11-16 21:43:53	8.0	Emergency
entrance	2024-11-16 21:44:01	0.0	Normal
corridor	2024-11-16 21:44:10	0.0	Normal
entrance	2024-11-16 21:44:10	11.0	Emergency
corridor	2024-11-16 21:44:21	0.0	Normal
entrance	2024-11-16 21:44:25	0.0	Normal
corridor	2024-11-16 21:44:25	0.0	Normal
entrance	2024-11-16 21:44:37	0.0	Normal
corridor	2024-11-16 21:44:37	0.0	Normal
entrance	2024-11-16 21:44:45	0.0	Normal
corridor	2024-11-16 21:44:45	0.0	Normal
entrance	2024-11-16 21:44:49	0.0	Normal
corridor	2024-11-16 21:44:49	0.0	Normal
entrance	2024-11-16 21:45:02	0.0	Normal
corridor	2024-11-16 21:45:02	4.0	Emergency
entrance	2024-11-16 21:45:06	0.0	Normal
corridor	2024-11-16 21:45:13	0.0	Normal
entrance	2024-11-16 21:45:13	0.0	Normal
corridor	2024-11-16 21:45:25	0.0	Normal
entrance	2024-11-16 21:45:25	0.0	Normal
corridor	2024-11-16 21:45:33	0.0	Normal
entrance	2024-11-16 21:45:33	0.0	Normal
corridor	2024-11-16 21:45:39	0.0	Normal
entrance	2024-11-16 21:45:39	8.0	Emergency
corridor	2024-11-16 21:45:47	6.0	Emergency
entrance	2024-11-16 21:45:53	4.0	Emergency
corridor	2024-11-16 21:45:57	10.0	Emergency
entrance	2024-11-16 21:46:07	6.0	Emergency
corridor	2024-11-16 21:46:13	12.0	Emergency
entrance	2024-11-16 21:46:25	0.0	Normal
corridor	2024-11-16 21:46:31	0.0	Normal
entrance	2024-11-16 21:46:31	8.0	Emergency
corridor	2024-11-16 21:46:39	17.0	Emergency
